-1.0219029450416285e-10,29.999994647343943,99.99998215881229
4.558801470458702,38.36578663387297,102.03027386749518
9.373784745326986,46.55795245285634,103.94245193248773
14.390147385579011,54.60449410009151,105.7772286757178
19.607474295229267,62.498311282852406,107.55328981573464
25.017277534311916,70.24182363766266,109.28077675195479
30.635518828493044,77.81774644381505,110.96496037695098
36.48006584183681,85.21045543582332,112.60520060060256
42.55680884954293,92.41958939471166,114.18830992541949
48.77136771182204,99.54660662593002,115.67047916157567
54.90679855196919,106.78877830046623,117.00573995318643
60.94458101581594,114.13707591111765,118.21617214736939
66.945683918482,121.52323328491258,119.32757246516927
72.94511198042969,128.90154278366003,120.35198496590476
78.97133160811677,136.23733340519084,121.29304196118846
85.04484899090184,143.50712478979412,122.14749493051913
91.16611966145676,150.7060973372689,122.91006931053602
97.31603306703062,157.84885147090912,123.58013857449123
103.46702516553425,164.95802451569682,124.1658706115826
109.59787070070469,172.051602662952,124.6796158818515
115.6973065822783,179.1393044774306,125.1334019714529
121.7607244021563,186.22496115445932,125.53721330998648
127.78669004534234,193.30923230086324,125.89860377485691
133.77543661041761,200.3910750809031,126.22404023347435
139.72799015544527,207.46864081483778,126.51864109161099
145.64568850528138,214.53960526561346,126.78664533207787
151.5297967682392,221.60155881748162,127.03158982409293
157.38163116238275,228.65197853478065,127.25638188294126
163.20303802807098,235.68790733737293,127.4633201531852
168.99555331448954,242.70646879340313,127.65429100771476
174.76040997221384,249.70492445113712,127.83082110182677
180.49850027497777,256.6807043088968,127.99422807466533
186.21048042716785,263.6313296979603,128.1457144955267
191.89685991100293,270.5543645173819,128.2863898907729
197.55780819456066,277.44745979042733,128.41731119327022
203.19313013238258,284.3084929965766,128.53936935524945
208.8036907526107,291.13460333380095,128.6532422719107
214.3905562733935,297.922762518631,128.75952043926887
219.9542387315116,304.67017902156556,128.85877782827322
225.4949611204113,311.3741395086799,128.95138622414535
231.01279743772048,318.03188257808034,129.0376563199123
236.50761565993682,324.64056229053597,129.11788529328194
241.97911002206737,331.1973407550177,129.19230969984926
247.42674964801336,337.69940068425706,129.26114369862813
252.84989095905246,344.14389809339616,129.3245347123063
258.2476983968981,350.5280788203857,129.38267744844586
263.61920311409847,356.8492377172453,129.43570729503676
268.9633199372138,363.1046908996012,129.48374287886455
274.278850083361,369.2918735507326,129.5268664864821
279.5645327160357,375.4082340402493,129.56515747701636
284.8190106209817,381.451353278607,129.59866376436338
290.04096770829796,387.4187808656086,129.6273763948732
295.2287849017908,393.30846655982924,129.65135916951894
300.3808819029133,399.1183816232861,129.67062062042217
305.49576959297025,404.8465101062287,129.6851271673384
310.57166721034565,410.49179225826515,129.694857555724
315.6068703443939,416.0534623743473,129.69978488541358
320.5999215517425,421.5309087762465,129.69986855694285
325.54963866977226,426.92378320116933,129.69506982187863
330.4552467747974,432.23194653780433,129.685330882339
335.3164554843418,437.455543199149,129.67058620186887
340.1336129305193,442.594985500739,129.65074483851953
344.90764215550075,447.65104917995234,129.62570944911883
349.6401700141677,452.62480458411727,129.59536348008237
354.3336354528472,457.5176375554116,129.5595745834525
358.9913753192467,462.33116139721017,129.51818854451594
363.6173139420925,467.06754947324947,129.47103082864075
368.21614610133275,471.729447554305,129.4179091865488
372.7929940767144,476.3201462169932,129.35862882284732
377.3538923542073,480.8429735651097,129.2929535419387
381.9055135728971,485.30164496416893,129.2206268004469
386.4551160871405,489.7001436016033,129.14136968796217
391.01049231833167,494.04277597359254,129.0548856449143
395.5798844509263,498.3339705865871,128.96084810062814
400.17189963113003,502.5784377581801,128.85890614756605
404.79541565024806,506.78088223675894,128.74867792564348
409.45931575946275,510.946285533503,128.629761533283
414.1725399322531,515.0796762762324,128.5017218835166
418.9439451326649,519.1860357894789,128.3640902692539
423.78220272227946,523.2701425035416,128.21635939139094
428.69565909229317,527.3366281981203,128.05798850608633
433.6921869255517,531.3899759403467,127.88839917226554
438.7791107239952,535.4343058105982,127.70696184035278
443.96307292773105,539.4735898354826,127.51301005597115
449.2500269850374,543.5114153485632,127.30583275213945
454.64512990191844,547.5509586482851,127.08466273534401
460.152705852666,551.5949840132698,126.8486791728948
465.7761618675543,555.6462270275448,126.59702331570917
471.517945329168,559.7071465143945,126.32875418987001
477.37954980712175,563.7800925950427,126.04288213913757
483.36164469236223,567.8668322101532,125.7383395730577
489.4641219540444,571.9687372911003,125.41398873178933
495.68603839778297,576.0871107650923,125.06862656580962
502.02576639150374,580.2228467772312,124.70096065559056
508.4810452403573,584.3764567762223,124.30959274379214
515.0490767909414,588.5485145261941,123.89304998545705
521.72669767926,592.7393700504349,123.44975553956213
528.5104148552045,596.9493105276711,122.9780158401217
535.3965125606019,601.1787410374601,122.47602077139872
542.3810738563137,605.4284574332733,121.94186535448323
549.4601286116296,609.6990885961058,121.37350817400771
556.6295671411342,613.991269998193,120.76879797540253
563.8853742517157,618.3051554949794,120.12545116330428
571.2240415310805,622.6402665864587,119.44102239403931
578.6425139199948,626.9964032572574,118.71294367162777
586.1374200028899,631.3730645025565,117.93845470439611
593.7025533043795,635.7697893606304,117.11462569241178
601.3271441114986,640.1853398817599,116.23837446838448
608.9993311614884,644.6180611898611,115.3064545908699
616.7194201764981,649.0744291869318,114.31548096859233
624.4971853306919,653.5624417027078,113.26175679332212
632.3146783692689,658.0754501701771,112.14122646508939
640.1472704446071,662.6109475887,110.94950729728677
648.0244990169576,667.1954524164825,109.68180559971209
655.9182178054651,671.8115916934754,108.3325487415488
663.8355315715646,676.4714572519038,106.89502181186351
671.7675261877336,681.220525443659,105.36072642003698
679.6560987114248,686.0268389263148,103.7175378454133
687.6188838362832,690.895030450948,101.94595595927619
695.6248758878421,695.8123758543603,99.99998215889717
