0.0,0.0,100
1.875,0.0,100
3.75,0.0,100
5.625,0.0,100
7.5,0.0,100
9.375,0.0,100
11.25,0.0,100
13.125,0.0,100
15.0,0.0,100
16.875,0.0,100
18.75,0.0,100
20.625,0.0,100
22.5,0.0,100
24.375,0.0,100
26.25,0.0,100
28.125,0.0,100
30.0,0.0,100
31.875,0.0,100
33.75,0.0,100
35.625,0.0,100
37.5,0.0,100
39.375,0.0,100
41.25,0.0,100
43.125,0.0,100
45.0,0.0,100
46.875,0.0,100
48.75,0.0,100
50.625,0.0,100
52.5,0.0,100
54.375,0.0,100
56.25,0.0,100
58.125,0.0,100
60.0,0.0,100
61.875,0.0,100
63.75,0.0,100
65.625,0.0,100
67.5,0.0,100
69.375,0.0,100
71.25,0.0,100
73.125,0.0,100
75.0,0.0,100
76.875,0.0,100
78.75,0.0,100
80.625,0.0,100
82.5,0.0,100
84.375,0.0,100
86.25,0.0,100
88.125,0.0,100
90.0,0.0,100
91.875,0.0,100
93.75,0.0,100
95.625,0.0,100
97.5,0.0,100
99.375,0.0,100
101.25,0.0,100
103.125,0.0,100
105.0,0.0,100
106.875,0.0,100
108.75,0.0,100
110.625,0.0,100
112.5,0.0,100
114.375,0.0,100
116.25,0.0,100
118.125,0.0,100
120.0,0.0,100
121.875,0.0,100
123.75,0.0,100
125.625,0.0,100
127.5,0.0,100
129.375,0.0,100
131.25,0.0,100
133.125,0.0,100
135.0,0.0,100
136.875,0.0,100
138.75,0.0,100
140.625,0.0,100
142.5,0.0,100
144.375,0.0,100
146.25,0.0,100
148.125,0.0,100
150.0,0.0,100
151.875,0.0,100
153.75,0.0,100
155.625,0.0,100
157.5,0.0,100
159.375,0.0,100
161.25,0.0,100
163.125,0.0,100
165.0,0.0,100
166.875,0.0,100
168.75,0.0,100
170.625,0.0,100
172.5,0.0,100
174.375,0.0,100
176.25,0.0,100
178.125,0.0,100
180.0,0.0,100
181.875,0.0,100
183.75,0.0,100
185.625,0.0,100
187.5,0.0,100
189.375,0.0,100
191.25,0.0,100
193.125,0.0,100
195.0,0.0,100
196.875,0.0,100
198.75,0.0,100
200.625,0.0,100
202.5,0.0,100
204.375,0.0,100
206.25,0.0,100
208.125,0.0,100
210.0,0.0,100
211.875,0.0,100
213.75,0.0,100
215.625,0.0,100
217.5,0.0,100
219.375,0.0,100
221.25,0.0,100
223.125,0.0,100
225.0,0.0,100
226.875,0.0,100
228.75,0.0,100
230.625,0.0,100
232.5,0.0,100
234.375,0.0,100
236.25,0.0,100
238.125,0.0,100
240.0,0.0,100
241.875,0.0,100
243.75,0.0,100
245.625,0.0,100
247.5,0.0,100
249.375,0.0,100
251.25,0.0,100
253.125,0.0,100
255.0,0.0,100
256.875,0.0,100
258.75,0.0,100
260.625,0.0,100
262.5,0.0,100
264.375,0.0,100
266.25,0.0,100
268.125,0.0,100
270.0,0.0,100
271.875,0.0,100
273.75,0.0,100
275.625,0.0,100
277.5,0.0,100
279.375,0.0,100
281.25,0.0,100
283.125,0.0,100
285.0,0.0,100
286.875,0.0,100
288.75,0.0,100
290.625,0.0,100
292.5,0.0,100
294.375,0.0,100
296.25,0.0,100
298.125,0.0,100
